小可爱奥奥呀=>2022-11-21 07:40:47=>87=>牢记历史 勿忘国耻
Lnn蛋蛋=>2022-11-21 07:45:08=>64=>我们必须牢记历史，不只是记住民族的伤痛更有那不屈的抗争，让民族共同记忆代代相传，让爱国主义的旗帜在这片土地上生生不息。我们每一个中华儿女都要谨记：吾辈当自强！我们牢记历史更不是为了宣扬延续仇恨而是要以史为鉴唤起每一个善良的人对和平的向往和坚守！
Kasimiliety=>2022-11-21 07:43:47=>15=>勿忘国耻，牢记历史！
一枚程序猿_=>2022-11-21 10:59:39=>10=>然而大连依然有很多崇拜日本文化的人。
嗯珉卡都好储的亲爹=>2022-11-21 13:45:41=>7=>畜牲一样的国家日本国驻华大使馆
幸福并快乐着GGH=>2022-11-21 08:11:33=>14=>日军攻占旅顺后，对城内进行了4天3夜的屠杀，死难者可能达2万人，只有埋尸的36人幸免于难，后经考察，生还者800余人，这就是震惊世界的旅顺大屠杀。
甜_小_酒=>2022-11-21 07:43:14=>8=>铭记历史  勿忘国耻！<span class="url-icon"><img alt=[蜡烛] src="https://h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-afb8e4fbdc.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[蜡烛] src="https://h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-afb8e4fbdc.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[蜡烛] src="https://h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-afb8e4fbdc.png" style="width:1em; height:1em;" /></span>
天凉几度=>2022-11-21 07:33:00=>4=>勿忘国耻
Jeremy___J=>2022-11-21 07:45:03=>8=>海参崴和库页岛的屠杀什么时候也安排一下
阿卡林型吹雪=>2022-11-21 07:52:03=>5=>大连一直有组织中小学生去日俄监狱和万忠墓接受爱国主义教育
赵毓麒的微博_=>2022-11-21 08:33:50=>3=>牢记历史 勿忘国耻！
静_孤灯自封也能明=>2022-11-21 12:55:05=>3=>历史不该忘记，勿忘国耻，不要落后，奋勇前行。
济职小张=>2022-11-21 12:22:07=>2=>你咋不去提醒一下某些日本风情街呢<span class="url-icon"><img alt=[哼] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_heng-3032fd08c2.png" style="width:1em; height:1em;" /></span>
天凉几度=>2022-11-21 09:58:24=>1=>铭记历史🙏
不吃樱桃的小玩子=>2022-11-21 07:54:12=>1=>勿忘国耻
