作者=>发布时间=>发布ip=>点赞数量=>评论内容
绒莓桂源汁=>2024-05-31 13:59:00=>来自四川=>26=>线下店能不能多放点 每次去都没了___
ShengKk_Bang=>2024-05-31 23:58:57=>来自上海=>3=>不是姐，你好好做茶啊，整这些诱人的周边每次都拿不到…（另外我们这边新店加点人手啊，每次喝不是一千就是五百杯的等啊___
CXW薇=>2024-05-31 14:54:35=>来自陕西=>2=>好好看的徽章_______________
百万个W刘=>2024-05-31 23:28:22=>来自贵州=>2=>去店里下单能有吗____@霸王茶姬CHAGEE_
-雾起时分=>2024-05-31 19:09:31=>来自湖北=>1=>请抽我___
NoSleep1=>2024-05-31 18:55:56=>来自广东=>2=>我喜欢这个徽章！
宣鸿章Steve=>2024-05-31 16:10:36=>来自山西=>2=>喜欢😍
大王本王wang=>2024-05-31 14:17:47=>来自上海=>2=>我想要___
绒莓桂源汁=>2024-05-31 13:58:35=>来自四川=>1=>______
阳光倾城少年=>2024-05-31 13:58:35=>来自四川=>2=>第一
在K的宇宙里迎着风前行=>2024-06-01 12:55:48=>来自广东=>2=>______
梅少zZ=>2024-06-01 01:42:48=>来自广东=>1=>真的超级喜欢徽章 线下的根本抢不到
梅少zZ=>2024-06-01 01:42:19=>来自广东=>1=>上次错过了这次就给我叭姬姐_________
JennyLihji=>2024-05-31 21:39:52=>来自广东=>1=>来了，好好看，想要__#姬姐小游戏#__👀 玩的就是运气！
暖色的sunflower=>2024-05-31 20:34:04=>来自中国=>1=>_________好棒～
喜欢一个人安静吃糖=>2024-05-31 15:57:59=>来自湖北=>1=>不是抽我一个怎么啦_________
BLACK1704=>2024-05-31 15:41:22=>来自湖南=>1=>真的好喜欢！！抽我抽我____________天天喝想喝爱喝多喝
--鑫--x--=>2024-05-31 15:14:18=>来自福建=>1=>转发微博
Yan5几许=>2024-05-31 14:40:03=>来自广东=>1=>门店都没有了，想要
拒绝茉莉蜜的第1天=>2024-05-31 14:22:36=>来自江苏=>1=>试试___
