1, 起亚株式会社, 121.4474114190712, 30.935577324009362
2, 江苏悦达汽车集团有限公司, 120.8937600417342, 31.021456742061428
3, 江苏悦达投资股份有限公司, 120.1789525660766, 33.367782748760206
1, 悦达起亚新能源汽车销售（深圳）有限公司, 116.2833319660688, 40.03561008389152
2, 悦达起亚新能源汽车销售（广州）有限公司, 116.2833319660688, 40.03561008389152
3, 悦达起亚新能源汽车销售（上海）有限公司, 116.2833319660688, 40.03561008389152
1, 悦达起亚新能源汽车销售（深圳）有限公司, 116.2833319660688, 40.03561008389152
2, 悦达起亚新能源汽车销售（广州）有限公司, 116.2833319660688, 40.03561008389152
3, 悦达起亚新能源汽车销售（上海）有限公司, 116.2833319660688, 40.03561008389152
1, 江苏悦达投资股份有限公司, 120.1789525660766, 33.367782748760206
2, 现代威亚数控机床有限公司, 113.21528725010467, 23.01145285987166
3, 安川都林机器人应用技术(北京)有限公司, 120.60452992177007, 30.315657430681163
4, 深圳市卡司通展览股份有限公司, 114.06455183658751, 22.548456637984177
5, 乐铁设备(北京)有限公司, 116.63788821017678, 40.17231258706371
6, 成都弥荣科技发展有限公司, 103.96791205663948, 30.742154912210356
7, 南京卓力昕汽车服务股份有限公司, 118.8780053265165, 32.025061896379064
8, 辽宁运通车联发展股份有限公司, 120.48027738159654, 36.11093582695018
9, 威海柯尼机电有限公司, 122.06822047565635, 37.522970941898535
10, 上海首轩检测技术有限公司, 121.1924396170189, 31.333034729163277
11, 山东泰峰起重设备制造有限公司, 117.56847908967501, 35.98516239338399
12, 无锡日升量仪有限公司, 120.49632057902143, 31.827533202036268
13, 南京舜奇机械有限公司, 118.80509912081834, 31.89386322274638
14, 天奇自动化工程股份有限公司, 116.48317116575171, 39.99165569990317
15, 广州市正点未来营销策划股份有限公司, 113.24912803560427, 23.102411001595264
16, 武汉中原发展汽车物流股份有限公司, 114.0563391830604, 30.461554743492243
17, 无锡富瑞德测控仪器股份有限公司, 120.31858328810601, 31.498809732685714
18, 北京比麦克自动化设备有限公司, 116.4133836971231, 39.910924547299565
19, 南京惠通创意展示股份有限公司, 118.79044874608667, 32.305956969488264
20, 森特士兴集团股份有限公司, 116.50105346404719, 39.732269813791625
21, 庞大汽贸集团股份有限公司, 116.55997520888822, 39.87356495858257
22, 安徽中电兴发与鑫龙科技股份有限公司, 117.20545487884665, 31.853782902552666
23, 中国船舶重工集团动力股份有限公司, 116.25349385024937, 40.08788368280295
24, 湖北华昌达智能装备股份有限公司, 115.99944703338069, 40.465236029816914
25, 漳州片仔癀药业股份有限公司, 117.65423230584047, 24.49857671361713
26, 上海龙申汽车销售服务有限公司, 121.30579050118443, 31.230177185285957
27, 河北天巧汽车贸易有限公司, 117.20359278135501, 39.15348514470478
28, 上海屹丰模具制造有限公司, 121.28866870833372, 31.037098046104536
29, 河南朝歌汽车销售服务有限公司, 101.62247338027404, 34.740396071091155
30, 三舍（山东）传媒有限责任公司, 104.023169074322, 30.70179992445911
31, 河南三元科技化工有限公司, 117.63254298880085, 26.256157019438806
32, 河南万盛汽车销售服务有限公司, 101.62247338027404, 34.740396071091155
33, 德比力（北京）广告有限公司, 116.46947488130219, 39.91123371268935
1, 江苏省政府采购中心, 118.65786882400508, 32.07881289676729
2, 中国中期投资股份有限公司, 112.69487793782797, 27.283911952869943
3, 辽宁运通车联发展股份有限公司, 120.48027738159654, 36.11093582695018
4, 重庆骏德艾普汽车科技股份有限公司, 106.50955429835616, 29.582088340185145
5, 沧州运输集团股份公司, 115.85438973759605, 38.424035823366104
6, 广东省财政厅, 113.27242891272826, 23.13794855653905
7, 上海龙申汽车销售服务有限公司, 121.30579050118443, 31.230177185285957
8, 河南中顺融源汽车销售有限公司, 114.19796270603315, 34.09274953072727
9, 广州市车粉丝汽车贸易有限公司, 113.62662790061792, 23.125609747268264
10, 河南朝歌汽车销售服务有限公司, 101.62247338027404, 34.740396071091155
11, 河南万盛汽车销售服务有限公司, 101.62247338027404, 34.740396071091155
12, 巴彦淖尔市祥达汽车销售服务有限公司, 107.39439808372491, 40.7493594895728
13, 河南三元科技化工有限公司, 117.63254298880085, 26.256157019438806
